1.352195438026026819e+00,1.340380189750479234e+00,1.435600050711963505e+00,1.451277580607784889e+00,1.333912045627940746e+00,1.381913402738705887e+00,1.418454650263436312e+00,1.353853241348804914e+00,1.238112951771829007e+00,1.315768109611358927e+00,1.367810538465373815e+00,1.439016030766561594e+00,1.315682166509789308e+00,1.312200311307605949e+00,1.417142534410219978e+00,1.332832860228864824e+00,1.335630127541494794e+00,1.376918646101034982e+00,1.379097228513607387e+00,1.324719065043165056e+00,1.389122507286728592e+00,1.384080073098816754e+00,1.037830998884746725e+00,1.368520689757991571e+00,1.395822171921800914e+00,1.368972000664608890e+00,1.350190038272681692e+00,1.374313434004158285e+00,1.376412953751705803e+00,1.400309663560462825e+00,1.398851992973902947e+00,1.367161436282026132e+00,1.380180580811925628e+00,1.292479312281590964e+00,1.263522142681694271e+00,1.371242720430290163e+00,1.297090180268471338e+00,1.335709775857757631e+00,1.385131533371057433e+00,1.310420133696407641e+00,1.365079449785834065e+00,1.404579026106949957e+00,1.360720256212091028e+00,1.350684180010752300e+00,1.278334426832556048e+00,1.303854659710390385e+00,1.277597266950162513e+00,1.393369975733942168e+00,1.348297616289598544e+00,1.389589842880151638e+00,1.369706309735826633e+00,1.306808476781010642e+00,1.452251610253031178e+00,1.368699394409994330e+00,1.267035356417415048e+00,1.328690079479277752e+00,1.332394016173647389e+00,1.358164207618656194e+00,1.287058698009434066e+00,1.400662238142386995e+00,1.387755119261827819e+00,1.341668391167825325e+00,1.221899904441860141e+00,1.373914329330723216e+00,1.350490452222324667e+00,1.355728923452234946e+00,1.383026955248968903e+00,1.412462039845795658e+00,1.334504762624260543e+00,1.289491965997686229e+00,1.390333836487215313e+00,1.342491940403001127e+00,1.342291140928412618e+00,1.315696762597586833e+00,1.356069822868557706e+00,1.374204108786901912e+00,inf,1.344993663064897538e+00,1.306472092274458818e+00,1.362578650198389640e+00,1.235346104063608008e+00,1.414413003573741445e+00,1.385853321590647669e+00,1.421781200958282421e+00,1.380314725731091263e+00,1.365910793985581462e+00,1.387551696687447045e+00,1.343516757510683002e+00,1.405485408358728927e+00,1.330045923466285362e+00,1.382464220302461522e+00,1.382906021096216964e+00,1.269667792614771473e+00,1.484907571652480440e+00,1.359475322801712904e+00,1.358349691174999263e+00,1.303587380157023023e+00,1.357151084881815795e+00,1.282324811499625516e+00,1.327762062836262524e+00
1.368047941164751036e+00,1.358175343642718413e+00,1.447732509806618051e+00,1.513973092510521257e+00,1.353864437089562278e+00,1.430422070213436925e+00,1.476041469597458855e+00,1.374875420592388986e+00,1.362193136709878072e+00,1.374558519163830095e+00,1.392276510488168695e+00,1.456404367710970371e+00,1.361881022263227603e+00,1.359086154516568223e+00,1.402287485883645601e+00,1.347127175108886021e+00,1.393133578548587659e+00,1.380692556235991297e+00,1.353510406036959601e+00,1.360053427270087711e+00,1.371708050287806069e+00,1.375669208437389379e+00,1.355508742389658128e+00,1.146248860031642725e+00,1.397664180350510321e+00,1.334757097086648026e+00,1.397944113219431017e+00,1.349499987904910991e+00,1.387451951100551417e+00,1.375776246628045874e+00,1.370170770545721117e+00,1.357437870736786678e+00,1.418307230222117798e+00,1.365266355428942591e+00,1.407569127075448678e+00,1.374341883590612268e+00,1.351813200610242793e+00,1.358945347545044813e+00,1.402297995212945514e+00,1.327092114358958685e+00,1.366307988873302959e+00,1.382773893624382966e+00,1.379085978410213409e+00,1.373260319054651513e+00,1.420406042168520511e+00,1.379745384011082487e+00,1.388748117333054477e+00,1.369264072984353042e+00,1.361253580845204203e+00,1.334040473311111530e+00,1.403736874033868265e+00,1.375753291427187053e+00,1.455860709737464731e+00,1.421599617066629184e+00,1.378338293467089581e+00,1.333050890670824495e+00,1.370821328677570783e+00,1.366443876292274817e+00,1.366803208906061995e+00,1.404657645569886482e+00,1.325015269412658014e+00,1.380964193658605232e+00,1.407681233301654622e+00,1.376652282790042703e+00,1.371104295057362199e+00,1.415496346745773959e+00,1.372902122460261110e+00,1.397122007163837720e+00,1.323958580808913821e+00,1.310741462195527562e+00,1.390739108978331195e+00,1.352663489162106547e+00,1.364368523158262958e+00,1.309444226190974225e+00,1.355359197403621652e+00,1.406444866243086844e+00,inf,1.354532622264780883e+00,1.382989046274101907e+00,1.371866292491039641e+00,1.357259968656905125e+00,1.388762208610262006e+00,1.410643882014937844e+00,1.439690866215229015e+00,1.347641858337745413e+00,1.382377631033837817e+00,1.353401093504539521e+00,1.348807985052669745e+00,1.395739171631920295e+00,1.362830982384786616e+00,1.399439531720316987e+00,1.403429557985979459e+00,1.371532967463307218e+00,1.457806733841531033e+00,1.392291768386178186e+00,1.375423818810604493e+00,1.359676989315126816e+00,1.372820161657605897e+00,1.350932098776236323e+00,1.387861520780183433e+00
1.397282477179574656e+00,1.383928833756433496e+00,1.411768435907364116e+00,1.470010502503275696e+00,1.383141076023530980e+00,1.383808625065017006e+00,1.440217571908748218e+00,1.387975638978300008e+00,1.400083518455204734e+00,1.396415609338665265e+00,1.350640021966750703e+00,1.416710148423743210e+00,1.403481597291531102e+00,1.391590168726875687e+00,1.401449263515768262e+00,1.384329570997974379e+00,1.402261566934227988e+00,1.409701483379960152e+00,1.381860571773696922e+00,1.381076014605208346e+00,1.349958468993313732e+00,1.368589285116492027e+00,1.395007005746543349e+00,1.398915161401249607e+00,1.068768619939320930e+00,1.380045415833534461e+00,1.377084810981702656e+00,1.375952380449190882e+00,1.378839045796844021e+00,1.433965585474383797e+00,1.368223746866694235e+00,1.376594177610587888e+00,1.408541437252945228e+00,1.398438669807791523e+00,1.411535656372332470e+00,1.433810473726836454e+00,1.363396060042509461e+00,1.401483915785090240e+00,1.386410313208365608e+00,1.372945254111463509e+00,1.401272234550118512e+00,1.398972736543583784e+00,1.373302074904019676e+00,1.403695470147527935e+00,1.413093724754810321e+00,1.363407627686709311e+00,1.450461450797700724e+00,1.379594908413887433e+00,1.381833160261290772e+00,1.395896599850833697e+00,1.385558482390665924e+00,1.387195256602259619e+00,1.460339798949432444e+00,1.418419408986854480e+00,1.419156684319579531e+00,1.403040785871727980e+00,1.388864281478977336e+00,1.391220208548596293e+00,1.419950112764549299e+00,1.400052723361500773e+00,1.401656799706117562e+00,1.384765501215970529e+00,1.435446331836092604e+00,1.399359422613837278e+00,1.418198776305087172e+00,1.433516688070678891e+00,1.364144440987229645e+00,1.397784109541976516e+00,1.411445939454317067e+00,1.377009375492477261e+00,1.397466068917655901e+00,1.383136565013963981e+00,1.401615205706405742e+00,1.366000282282945344e+00,1.389547592958426447e+00,1.402234893822977169e+00,inf,1.330228618317770062e+00,1.405263964363150597e+00,1.416000854318498758e+00,1.415841520666837550e+00,1.383363216717272470e+00,1.408430375155031777e+00,1.441196395019459731e+00,1.388677476589939230e+00,1.395641997388094691e+00,1.397737537109985384e+00,1.411409691990213267e+00,1.398019342285919953e+00,1.380454460195630562e+00,1.442310998019537438e+00,1.378140007045857818e+00,1.394102970684659493e+00,1.462577970524144177e+00,1.386984052314089721e+00,1.348384791755247170e+00,1.411317845060806375e+00,1.366848475722145961e+00,1.365811809107387198e+00,1.358020117254257197e+00
1.324940760483735991e+00,1.347511916576375146e+00,1.448606111982386091e+00,1.483329715513802993e+00,1.345197362441400868e+00,1.420590930574377575e+00,1.456420178558459178e+00,1.357918866892713350e+00,1.321462363783424854e+00,1.327892101955892246e+00,1.391864075402011958e+00,1.467974622830664044e+00,1.327664757800930184e+00,1.370246508505103877e+00,1.383784250015503092e+00,1.325424762635829756e+00,1.347616499511951282e+00,1.364626136441796644e+00,1.372161207495330659e+00,1.358507352934341661e+00,1.369797289499447457e+00,1.383293451929719531e+00,1.345187278209690973e+00,1.341233141841459364e+00,1.405367011770819241e+00,1.160469764472152443e+00,1.393439710115113916e+00,1.330126984114811339e+00,1.378579408216229485e+00,1.375418516678347469e+00,1.381173727141551177e+00,1.337237133270714917e+00,1.401367342900773805e+00,1.365174654081960703e+00,1.377960663958819332e+00,1.356133496307558639e+00,1.332401800084845211e+00,1.304278249847443893e+00,1.372983732333521889e+00,1.316257719074705790e+00,1.369445447541571381e+00,1.387106761238706243e+00,1.382978896783531919e+00,1.345813944483318814e+00,1.362618714649385332e+00,1.358556837886256030e+00,1.377316629567757911e+00,1.366442988720756313e+00,1.346210598645494416e+00,1.353728394724126316e+00,1.406978871106132178e+00,1.373598440425392919e+00,1.460713249234123712e+00,1.369642255874751635e+00,1.390444275717017453e+00,1.322152599421842600e+00,1.347953138640619608e+00,1.359403969816826319e+00,1.325906165865249786e+00,1.409545348495342632e+00,1.323066986570052839e+00,1.378349588608351661e+00,1.356287073230761253e+00,1.339009138813155753e+00,1.371619660129982377e+00,1.383401359340713066e+00,1.358848283229282083e+00,1.398708357598960061e+00,1.312178579341682694e+00,1.307037649212674291e+00,1.384134754715080406e+00,1.352930350176908991e+00,1.321695025922153155e+00,1.337071235799687008e+00,1.364911811005108166e+00,1.423265899346173757e+00,inf,1.344522093704419108e+00,1.351076449944880187e+00,1.312718443549207192e+00,1.338889949664847645e+00,1.378060213251101285e+00,1.378609535462930635e+00,1.398072327134777693e+00,1.350962247418608930e+00,1.386052528002091666e+00,1.328914840196651737e+00,1.357227125464443018e+00,1.390837413509839582e+00,1.350560672075804103e+00,1.418168374831101142e+00,1.390903049331223995e+00,1.343243545704238873e+00,1.470628215461847299e+00,1.353983582154233645e+00,1.364249369418327085e+00,1.368281671890238638e+00,1.374865833089050637e+00,1.341438480165086933e+00,1.354015125755863247e+00
1.410846196468759972e+00,1.377481440940015789e+00,1.382162850859462999e+00,1.324721046014785797e+00,1.414238267892301115e+00,1.365906577607095329e+00,9.631292873843312341e-01,1.338331489972408805e+00,1.398641192837430047e+00,1.395640692580738085e+00,1.373703494297427774e+00,1.412916997076213432e+00,1.374337025712336180e+00,1.407334889262931377e+00,1.411337484402963138e+00,1.395670250599802209e+00,1.404747645942211021e+00,1.444239323758709226e+00,1.443917926092112003e+00,1.436412584876127996e+00,1.383869493352438473e+00,1.437703209237186641e+00,1.400316086991453046e+00,1.414934081919022368e+00,1.384274307297745032e+00,1.418662381714263399e+00,1.005094075835466283e+00,1.421221798456177021e+00,1.378088450530588371e+00,1.466769208986371753e+00,1.445726304924070948e+00,1.421226493732935303e+00,1.439969065127568726e+00,1.410968650118036738e+00,1.422314891755878996e+00,1.414556188084890032e+00,1.409818042085543066e+00,1.419728977232909362e+00,1.451484407850206049e+00,1.424312886627336683e+00,1.419649561966896067e+00,1.433520619313567890e+00,1.419577600188626221e+00,1.444543902971234806e+00,1.428454002137541590e+00,1.325057857803404460e+00,1.412219120814919515e+00,1.426053861225444086e+00,1.453258517250634485e+00,1.437923382874441325e+00,1.404212218949318025e+00,1.424430815191049415e+00,1.438143774728387614e+00,1.446818949389874875e+00,1.394744671567917038e+00,1.407784056167006526e+00,1.394628385094028644e+00,1.431982961898157214e+00,1.390719045885658423e+00,1.424382898441076017e+00,1.440970007654962748e+00,1.415218929308606377e+00,1.415221815741539046e+00,1.412751918366543791e+00,1.399135014467556948e+00,1.408907528905063877e+00,1.427429902465343625e+00,1.415845299578577299e+00,1.446474384685456638e+00,1.382547850538492273e+00,1.448905366872310641e+00,1.398605101639873061e+00,1.413572542230606910e+00,1.421388203187744725e+00,1.418618133638960277e+00,1.447584254227058942e+00,inf,1.446475439887648484e+00,1.404853651977670204e+00,1.378903731948120770e+00,1.425475848675578749e+00,1.427714075312795705e+00,1.438147647177815402e+00,1.476203692579448168e+00,1.432514711866481161e+00,1.412669422847479428e+00,1.424774696091481552e+00,1.394391308511384375e+00,1.432666094077880148e+00,1.437997132562322200e+00,1.436812004500064299e+00,1.431166541759399724e+00,1.404021587787956049e+00,1.482780205477774116e+00,1.416450096250666535e+00,1.423783862832605829e+00,1.438086015528926564e+00,1.305460575167955994e+00,1.386246027991277163e+00,1.362697399470359061e+00
1.345456155629038753e+00,1.362028195191061108e+00,1.436955660864561723e+00,1.497288076543249025e+00,1.356793769254356574e+00,1.424838134792134170e+00,1.455261154773883625e+00,1.371058813787414676e+00,1.359875360911626974e+00,1.355333873929058797e+00,1.397146910537741649e+00,1.453792122060582059e+00,1.372445930639754286e+00,1.374790797092977357e+00,1.391208243177954662e+00,1.367742335133703246e+00,1.379676442200832076e+00,1.383304623731187011e+00,1.375233977516082451e+00,1.375748701996907020e+00,1.371298363673622234e+00,1.357754907606812500e+00,1.363634558950346687e+00,1.358250976492890949e+00,1.392486232928126233e+00,1.338233896543661983e+00,1.389409743512357798e+00,9.746878993620943232e-01,1.381699387397102630e+00,1.369997010519981462e+00,1.393065538719668872e+00,1.368423234752082829e+00,1.374765940175115331e+00,1.390214541934024606e+00,1.390190295672826482e+00,1.359404991829827880e+00,1.350543891399912599e+00,1.362734902689645589e+00,1.392907705127218509e+00,1.328969529386727855e+00,1.377500272953562588e+00,1.399660299182765355e+00,1.379090113082982683e+00,1.379344821375624308e+00,1.425101834351539587e+00,1.373441461758852178e+00,1.402286417639732274e+00,1.393747868488970587e+00,1.367034122229799697e+00,1.371300234978437782e+00,1.388013296810403530e+00,1.378239451652656378e+00,1.477712587579876224e+00,1.381109924509629439e+00,1.408208335077404838e+00,1.350810240192742873e+00,1.365759533988690322e+00,1.370653188693255808e+00,1.360441644219517521e+00,1.398696508005237815e+00,1.350771351416359067e+00,1.372350718915066548e+00,1.409667812227606731e+00,1.358141524241868181e+00,1.377106284534462155e+00,1.379323513473808882e+00,1.364595249590942361e+00,1.406824063663646651e+00,1.349699407894492165e+00,1.345452694232395219e+00,1.380994776520818368e+00,1.343625999826320916e+00,1.367837579133821313e+00,1.337246396760649603e+00,1.360786788325995200e+00,1.396550103241306795e+00,inf,1.354004488159904485e+00,1.365740741470295561e+00,1.339826485098068565e+00,1.390015754997313113e+00,1.387502825895625680e+00,1.380682631466165322e+00,1.413339175749197762e+00,1.344266329331658127e+00,1.379739498151421495e+00,1.383032301809248743e+00,1.347027323788664299e+00,1.404865269771361280e+00,1.369879809107473978e+00,1.437493695864070498e+00,1.370896677139329389e+00,1.391843166146330413e+00,1.438222683085501163e+00,1.343242304144377508e+00,1.371818274331796150e+00,1.382265830575069465e+00,1.375479921380335702e+00,1.339195143917459419e+00,1.368395769163482045e+00
1.363634933888122180e+00,1.371129276497337734e+00,1.468389218393850504e+00,1.496102898332857922e+00,1.382140973114611038e+00,1.428844801373481577e+00,1.458009557852554261e+00,1.387433932913235912e+00,1.336889891305624634e+00,1.399448960781046747e+00,1.423509581086791709e+00,1.481330375487422968e+00,1.362375747217712041e+00,1.323047890445360197e+00,1.420001622692955490e+00,1.399015273332063991e+00,1.392929975093126327e+00,1.412803368679618643e+00,1.419825299254986017e+00,1.378002972927469205e+00,1.399629381869105016e+00,1.386465785896068059e+00,1.372860830297827572e+00,1.379329128996620302e+00,1.428206846118948992e+00,1.381519119758330749e+00,1.410054661044073177e+00,1.392084945418113229e+00,1.260414677884914347e+00,1.428582905817359583e+00,1.426849828977334367e+00,1.399275810491609429e+00,1.382048029152339153e+00,1.383188552209737132e+00,1.410748924135029281e+00,1.374534700800092324e+00,1.360000000241071039e+00,1.354386925065949043e+00,1.383048109316778129e+00,1.346902151058435582e+00,1.372037407348394300e+00,1.426067749307584620e+00,1.408045306908419114e+00,1.412684891722647107e+00,1.406765622168541174e+00,1.399517398750627084e+00,1.394374600859642044e+00,1.426281168684387479e+00,1.391592793843933196e+00,1.406620169648528318e+00,1.411440408039510430e+00,1.384134323775645825e+00,1.462892021995162883e+00,1.394673726102733546e+00,1.373088612150192178e+00,1.372171790179604445e+00,1.405340888872146810e+00,1.423121450678254574e+00,1.322521964805722261e+00,1.403026801445154126e+00,1.390740524458063510e+00,1.395521956676060160e+00,1.388703127070903820e+00,1.397182960219186310e+00,1.378449262555944133e+00,1.380755610609054607e+00,1.404672443403244264e+00,1.393531621387660513e+00,1.372677830100774710e+00,1.345780229320526100e+00,1.415069523720991596e+00,1.373467327660215398e+00,1.387503891793689048e+00,1.363178331388955389e+00,1.391236329153060725e+00,1.415831154068226461e+00,inf,1.362040800347357417e+00,1.341357511646884326e+00,1.374037123221930390e+00,1.379527900855779698e+00,1.402633009462970204e+00,1.434228758506804757e+00,1.408115249468612662e+00,1.401676352117910973e+00,1.379153576939678327e+00,1.393094719042450524e+00,1.384411678687626157e+00,1.421275938232141600e+00,1.388220041093867430e+00,1.415348266482352679e+00,1.437264605005159179e+00,1.363451072155666299e+00,1.439154620261192230e+00,1.357974122403256212e+00,1.396139995799541511e+00,1.373509730571984555e+00,1.400782456111230756e+00,1.341227244633746318e+00,1.334567466391128221e+00
1.366847557295508331e+00,1.374319024942800116e+00,1.449506154106409594e+00,1.490897152042091056e+00,1.385684192199521325e+00,1.439355005357831674e+00,1.448564682116809443e+00,1.414385697254653351e+00,1.353859924574758677e+00,1.394620669695519899e+00,1.428536027316623214e+00,1.441963518546618639e+00,1.396522959387635821e+00,1.371445007460905474e+00,1.333741004018261789e+00,1.398837056836057524e+00,1.414465312151167664e+00,1.354468685703091646e+00,1.377900457425250469e+00,1.366749948725214159e+00,1.395306623873921792e+00,1.372546555720509209e+00,1.372952909494090878e+00,1.347109685465767592e+00,1.410291623300351516e+00,1.392856804317066599e+00,1.415195583051601425e+00,1.370840223860386509e+00,1.401582156104838051e+00,1.221356083901065759e+00,1.389836286754760453e+00,1.359775961098014907e+00,1.401234518024663034e+00,1.349760679965676280e+00,1.420411099922078701e+00,1.412025026155076857e+00,1.377561438542243888e+00,1.382089640529819308e+00,1.383765152538942944e+00,1.361122793850580548e+00,1.399288468910568239e+00,1.384640427690424946e+00,1.379379301316931539e+00,1.334201907744954729e+00,1.428585081498503717e+00,1.396918600249557496e+00,1.376283821133466256e+00,1.368385285172218024e+00,1.360089417353267605e+00,1.358207668561069781e+00,1.408286612495021517e+00,1.392335980760603498e+00,1.418179319470942445e+00,1.430896477843195180e+00,1.410216961882640341e+00,1.401135140122854006e+00,1.385278328469624176e+00,1.373759579180889867e+00,1.354505136972538493e+00,1.389947289208896430e+00,1.335118791701603858e+00,1.367347935576284090e+00,1.406117578761609144e+00,1.332156454351608454e+00,1.379951103206463747e+00,1.369701864313079165e+00,1.361404263812515003e+00,1.397643655801825924e+00,1.384856214546909881e+00,1.374404102950857132e+00,1.407385455097083904e+00,1.392768954087735267e+00,1.387348434296578059e+00,1.372484213526301566e+00,1.383585596385021876e+00,1.445905785085563888e+00,inf,1.394087185128589867e+00,1.404820960932875229e+00,1.381768356771734929e+00,1.386134595737987585e+00,1.396607090361142500e+00,1.379529195508309103e+00,1.420014367688362755e+00,1.389640000911910755e+00,1.395668846376624028e+00,1.389955360792361816e+00,1.363421772150054556e+00,1.394706061997156077e+00,1.355801636910988872e+00,1.383577836580589304e+00,1.388605566347564269e+00,1.390760118998115358e+00,1.483671544598899272e+00,1.388416427221549787e+00,1.396495030111213786e+00,1.337522249910094940e+00,1.405160552902713134e+00,1.381932875766091362e+00,1.405626800544172772e+00
1.408126889434415663e+00,1.375645040530348195e+00,1.442573696126738136e+00,1.504350317456133013e+00,1.388534126988407946e+00,1.425277726729124117e+00,1.457686200105279051e+00,1.388163394319330335e+00,1.343758677177059990e+00,1.375422490431447597e+00,1.419877710490360379e+00,1.412803244908158895e+00,1.377591776104278409e+00,1.327392849495893534e+00,1.416498922513272252e+00,1.392119992937665973e+00,1.401250350466913375e+00,1.373375075483454610e+00,1.320198015397803015e+00,1.349599755348850794e+00,1.409334634230488659e+00,1.405019538305663174e+00,1.332414808312113452e+00,1.356405104869979894e+00,1.391650078229138332e+00,1.350538458542452469e+00,1.403171742703893221e+00,1.384801137657757808e+00,1.365323556289090412e+00,1.366401631256656257e+00,1.157626174384461804e+00,1.368787567744548905e+00,1.427347298832463807e+00,1.333847743688013399e+00,1.359631939705609804e+00,1.417346613661661037e+00,1.355473380868021938e+00,1.358569464278367667e+00,1.395303995294765675e+00,1.341334682939743450e+00,1.383909767618991760e+00,1.377371381886163926e+00,1.385999262098167817e+00,1.304491895366471033e+00,1.412107027731798192e+00,1.404290614356541012e+00,1.340861217598582344e+00,1.392468969851965888e+00,1.363281588026253210e+00,1.366338470016198459e+00,1.399516389086720380e+00,1.345574562503504712e+00,1.469854004743993858e+00,1.434131402346775053e+00,1.328637176537145637e+00,1.371078249640188096e+00,1.392671090524093769e+00,1.371602533469425733e+00,1.336504632316635188e+00,1.412562984733250371e+00,1.393108808788489972e+00,1.407570249781969318e+00,1.370321288017666284e+00,1.378029196964355441e+00,1.401622504299946170e+00,1.427988053395736978e+00,1.390990030668606936e+00,1.398093706967122207e+00,1.393431763829879211e+00,1.355050123645122007e+00,1.446362955802643402e+00,1.414604227583120544e+00,1.411607867868370558e+00,1.326107557425490802e+00,1.392591041620667269e+00,1.398805387342557660e+00,inf,1.396037154198075836e+00,1.391929302717360262e+00,1.401852754740480433e+00,1.336663202844770248e+00,1.411699851039984965e+00,1.416994278383683525e+00,1.422320121470943111e+00,1.378754683824104266e+00,1.405374526538996527e+00,1.338910224400872151e+00,1.330540542706449392e+00,1.406085918904521170e+00,1.379809481861988152e+00,1.374336874178695878e+00,1.431619545683415762e+00,1.327201563587307342e+00,1.500438257058613667e+00,1.443017514470621432e+00,1.393894248528608770e+00,1.332478331367746627e+00,1.397333195643740700e+00,1.326644208928023483e+00,1.396186656661111192e+00
1.380240031205945739e+00,1.370292085045659691e+00,1.431815814318537550e+00,1.475157500057995286e+00,1.377519886488989043e+00,1.400784016667604437e+00,1.425874026535034256e+00,1.376794178023055704e+00,1.299606017190895191e+00,1.390034856506934480e+00,1.401689419159106720e+00,1.444915675995588344e+00,1.345079747209782406e+00,1.315931516424094117e+00,1.430325846001433199e+00,1.348471821079109789e+00,1.369134272200167146e+00,1.372113408395379874e+00,1.373547189331063567e+00,1.360244910560624021e+00,1.405349097261168634e+00,1.393006488363036199e+00,1.302386652535396649e+00,1.369421271923997097e+00,1.390792193926504439e+00,1.363720301380722422e+00,1.372839155456680116e+00,1.398374014356140504e+00,1.363039711145642263e+00,1.414503784515261486e+00,1.377340213893055720e+00,1.246350226923334636e+00,1.384870369486815855e+00,1.316419513850317191e+00,1.285090801575064612e+00,1.403929082715243970e+00,1.290404529473751838e+00,1.375954566677819013e+00,1.405991497596430939e+00,1.366306455547611876e+00,1.323284448862672047e+00,1.396867166163921370e+00,1.374437112674044004e+00,1.364846988927973293e+00,1.369524115755319515e+00,1.391767010957747797e+00,1.321907532585978595e+00,1.415570381798154198e+00,1.353572163992623256e+00,1.402108192400837394e+00,1.396858943154454247e+00,1.337562624528537913e+00,1.448946743199825304e+00,1.424698644668966674e+00,1.287935918947160197e+00,1.346477432595323487e+00,1.386371859151589669e+00,1.371801959562201967e+00,1.289468135194861809e+00,1.360758251628960913e+00,1.394105481399655400e+00,1.358212971315365003e+00,1.314933679617464435e+00,1.386794088291055438e+00,1.364534986026378460e+00,1.395309693759679615e+00,1.390249345747661680e+00,1.419065559997558568e+00,1.376650914003098025e+00,1.324123515719276556e+00,1.438937116275429862e+00,1.398010494317334373e+00,1.376586853597035809e+00,1.316182638084046452e+00,1.367828674907833220e+00,1.371706716953861038e+00,inf,1.411116886424633510e+00,1.361748526378198765e+00,1.390015494861585266e+00,1.330118818052917762e+00,1.425805354448850037e+00,1.410000599219799033e+00,1.416272231563746820e+00,1.369714519588676849e+00,1.350217738294631209e+00,1.378381805204600630e+00,1.368733438614098130e+00,1.384901417373938459e+00,1.387931017131257105e+00,1.361519045518111648e+00,1.396550661523266790e+00,1.260188903628289614e+00,1.474009717676907805e+00,1.393575136144947768e+00,1.361245864140594009e+00,1.337482753114290324e+00,1.380081354774745916e+00,1.323431447907251313e+00,1.371724597789764299e+00
1.375788825381118352e+00,1.376405673308944699e+00,1.439966464875787278e+00,1.487545963130414650e+00,1.369504959985926806e+00,1.365083988772094248e+00,1.424359429613113459e+00,1.374345334323387124e+00,1.366670495278941910e+00,1.386160992982805151e+00,1.399686954446466514e+00,1.444381956933230127e+00,1.397720247355592971e+00,1.361385231751214508e+00,1.399864859664312844e+00,1.395605835597200750e+00,1.386213067341685257e+00,1.405998927898228112e+00,1.434765067835887642e+00,1.410081135161133314e+00,1.398362470461205431e+00,1.363526576503595100e+00,1.378593588148051774e+00,1.420455242660608741e+00,1.408659759973613701e+00,1.416807244975030189e+00,1.391810128178596395e+00,1.369911029157294458e+00,1.416231294106173211e+00,1.453576503925323671e+00,1.445885176679849504e+00,1.376657719384968281e+00,1.206980226001476142e+00,1.381318281744248644e+00,1.387374104315042489e+00,1.397548899676691603e+00,1.365338832385361023e+00,1.379095807917964933e+00,1.427607913635116965e+00,1.360321332077430334e+00,1.358525504843890674e+00,1.374018715520977985e+00,1.366223566926633826e+00,1.417053234326247413e+00,1.422404259795665649e+00,1.320597540103346290e+00,1.397675519344210748e+00,1.416539248755127378e+00,1.383300848915873127e+00,1.406099610883689177e+00,1.406364255120724494e+00,1.376284207115849201e+00,1.420341701361626408e+00,1.353415850322365666e+00,1.342735522602289899e+00,1.392185315084001784e+00,1.343714388735473220e+00,1.383200108987096000e+00,1.388753619684547358e+00,1.343248804237714200e+00,1.396965920479799728e+00,1.320582964998262110e+00,1.409222539625287096e+00,1.397290306506126623e+00,1.411465024463359530e+00,1.371137987050533136e+00,1.371054165725147822e+00,1.384628985815763436e+00,1.413314341279226616e+00,1.392890741209602101e+00,1.383510836754262563e+00,1.377813645233263218e+00,1.422890003900001199e+00,1.386413683146480613e+00,1.420365599314570515e+00,1.429281386354084082e+00,inf,1.397602190739472450e+00,1.349201553626242278e+00,1.372589821067361493e+00,1.406044608196839629e+00,1.382162559097978027e+00,1.397519664728343436e+00,1.369070898739099373e+00,1.395652698709822559e+00,1.325603957893431328e+00,1.403090493664826521e+00,1.373930258963428797e+00,1.386068690817139570e+00,1.392314649146791261e+00,1.465190181456291540e+00,1.351484974866467459e+00,1.367039246389478491e+00,1.468743482742011386e+00,1.321990789720678627e+00,1.380130615230649616e+00,1.380104530989691103e+00,1.365892277991040293e+00,1.381413806765735330e+00,1.392829510025024531e+00
