3.552820899691676582e-01,3.611029944163112182e-01,4.586029600598112710e-01,5.358752214718444096e-01,2.813339874980588240e-01,4.929433423001172154e-01,4.421625526613757740e-01,3.700302692093880852e-01,3.302280761040801704e-01,3.599537191026900285e-01,4.098213726458698192e-01,3.045126162415182636e-01,3.126412611772286798e-01,4.911929388489247872e-01,3.593684417336413528e-01,4.346682423514807714e-01,3.335300572273485198e-01,4.092988045033414402e-01,4.096471369813139418e-01,3.950692031187051367e-01,4.080963330313689408e-01,4.123060041066779480e-01,4.529561864395605375e-01,3.441052244743968425e-01,4.044493971168619528e-01,3.013848755152401804e-01,3.649308554679565053e-01,3.865272426024838892e-01,4.196336157690260249e-01,2.632960472043379130e-01,4.052369081151002139e-01,3.797971726065953457e-01,3.431745456313854969e-01,4.064734830872731575e-01,4.309222626352939844e-01,4.201271210463076722e-01,3.606954463681865675e-01,3.506743891015468018e-01,5.275524025098967673e-01,3.287107454216315894e-01,4.216553569698723858e-01,4.606427344769278287e-01,3.602055899321228716e-01,3.631388600965941849e-01,4.435342034927918231e-01,3.878978912288603142e-01,3.433001991009781428e-01,4.980318207656507234e-01,3.680456214875267862e-01,3.329164281009626136e-01
2.990375686493604857e-01,2.529775045062527816e-01,4.587923771337429901e-01,5.294007402323017697e-01,3.331477507421174433e-01,5.035445469865587054e-01,4.077851154822899615e-01,3.435463065354688039e-01,3.219347734405897388e-01,3.301328252740509117e-01,4.153693813906240706e-01,4.010689932231579213e-01,3.020755769742899388e-01,4.332074826857770233e-01,3.616394767059639137e-01,4.031972949161960473e-01,2.511787659538947115e-01,3.568502803061736617e-01,3.642061299001371766e-01,3.936834726051826050e-01,4.047133087194594858e-01,3.576254359978461306e-01,4.042771487089757421e-01,3.331721657847342422e-01,3.828355616949232765e-01,3.355738435637439787e-01,4.071731202452178455e-01,4.136554861278290973e-01,3.161447533807353327e-01,3.107656655236993304e-01,3.319056260285984661e-01,3.962864506441010626e-01,3.721003761759613115e-01,4.073527431158969758e-01,4.192174873321979356e-01,4.029224485643616016e-01,3.061961030787946902e-01,3.853332060591014852e-01,4.257043417398426177e-01,3.939561510217252649e-01,4.837354901352310943e-01,4.389906675972618522e-01,3.188315107391057057e-01,3.920393404781632452e-01,4.384561070008309303e-01,4.159307484070396410e-01,3.161577208544157913e-01,4.615565940877637274e-01,3.017635029165645077e-01,3.415838438502049046e-01
3.680971140466595126e-01,4.235468070782668071e-01,1.473409353169653213e-01,6.232584355950221422e-01,4.565053139586243147e-01,4.745802878482203169e-01,4.526529481784133946e-01,4.163414453802689041e-01,4.571544738932347141e-01,3.430751415232730084e-01,4.615277076090496533e-01,4.339293785219173749e-01,4.100537989101403769e-01,3.911734366663553453e-01,4.185278369939084420e-01,4.490775894938403567e-01,5.060564652121738449e-01,5.044451430557503890e-01,4.055530781201655555e-01,4.106267416440974594e-01,4.143331264240103784e-01,4.451428055268045747e-01,4.542857878462903676e-01,3.745454432968085556e-01,5.863818380828828003e-01,3.329040544486401854e-01,4.567796585470660919e-01,4.282748172653160212e-01,3.259999552401504075e-01,4.163955917380481320e-01,5.130360000346902982e-01,5.875123969676954161e-01,4.134194930773751331e-01,4.455723316847209348e-01,5.644736733514201799e-01,4.260473640013905383e-01,3.959852198073435803e-01,3.788477122181933554e-01,3.615530381821797090e-01,3.795398127365730012e-01,5.701328287595589517e-01,4.972427256222548553e-01,4.152705972417747859e-01,4.931794789590983052e-01,4.149593242090908185e-01,4.876198125633682268e-01,6.060123886753218114e-01,4.689407939115112778e-01,3.943748465878621490e-01,4.579681992664951795e-01
5.011673718669145128e-01,4.977871047926798465e-01,7.389930208275027335e-01,1.491913386869541114e-01,5.230647265802036427e-01,7.340044252384880785e-01,5.811860685283615213e-01,4.937671271001509710e-01,4.497497580623545099e-01,5.396311656314449756e-01,5.354199155343597472e-01,5.094570131162181603e-01,4.330520031415862614e-01,5.958908155618540814e-01,5.218015079811814116e-01,4.548445345831027553e-01,4.707660070003331088e-01,5.482779084834161765e-01,4.904767949091907719e-01,5.066572681903618314e-01,6.264044683390336266e-01,5.042606139350807037e-01,4.779456501467586049e-01,4.201889139033126441e-01,5.272226194973889113e-01,4.999546256481513518e-01,5.314357772742761554e-01,4.455678939850581388e-01,5.862512610233230337e-01,4.867012305835432540e-01,4.770341305018681588e-01,5.583058323744275464e-01,4.497419330762707501e-01,4.093267876751890966e-01,5.371579413491157640e-01,5.123637565327655574e-01,5.632329169550712722e-01,5.475359779591802978e-01,5.458105552234423508e-01,4.822978115496586171e-01,5.912665119646205447e-01,4.933365379869246170e-01,5.616011363026325309e-01,4.634980403633134349e-01,4.595529248928383881e-01,6.376714524892177494e-01,4.934522352273703061e-01,4.766052553934482794e-01,4.638322914315691214e-01,4.524003938106742062e-01
3.878611401021787031e-01,3.915428421520695257e-01,4.407101549425503362e-01,6.085101801416341605e-01,3.266435615057639574e-01,4.427721428523831992e-01,4.882150977948406800e-01,4.115681557142736868e-01,3.705200197304559517e-01,4.197331038928975855e-01,5.111131863074307446e-01,3.523625886533627849e-01,3.844578955169971057e-01,5.610885222797163951e-01,4.278298961160777458e-01,4.726857637798179135e-01,3.442308581975962456e-01,4.368772641453515515e-01,4.590173215868734724e-01,4.696575214931487108e-01,4.819196808735722870e-01,4.732346723471496097e-01,4.855834910062085674e-01,4.244786151452253353e-01,4.442577074844599183e-01,3.714916539185508793e-01,4.127479851507745434e-01,4.628654332740930188e-01,4.394322419151936998e-01,3.498509982618743797e-01,4.347382865690915255e-01,3.872603710678305111e-01,4.175104440359077018e-01,4.711544602460343012e-01,4.168573392871217642e-01,4.643626519398815211e-01,3.671755249868683402e-01,4.220571031554308794e-01,5.081771648553834453e-01,4.010806873522478333e-01,4.312933263638960568e-01,5.267542074126712048e-01,4.099678941184509151e-01,4.922646282713583621e-01,5.099138105565758083e-01,4.579269713638244865e-01,4.668302815748903156e-01,5.740126565708294493e-01,4.507946328052332974e-01,4.029065127752012865e-01
4.468532253855848624e-01,5.818470449819890256e-01,4.093937588541810002e-01,7.521257606201232626e-01,5.240075188430581843e-01,2.686912989701165655e-01,4.255759257901539638e-01,6.014895376261576443e-01,4.908912194737162782e-01,5.598557844943620188e-01,6.410267975398316054e-01,6.116681857970995839e-01,5.606536850994178200e-01,5.382184052776830541e-01,5.796789206677672723e-01,5.884940581685332850e-01,5.634888409803850973e-01,5.821908732520736374e-01,6.016011340390073903e-01,5.316505599124156101e-01,5.929572385449199956e-01,5.733459718082083434e-01,5.757214172648857931e-01,5.846242672057501144e-01,5.532018329855538097e-01,4.967452106691495062e-01,4.218252962413684970e-01,6.190357443305797291e-01,5.190279718379489093e-01,5.565590042707182494e-01,5.765504625236803626e-01,5.757582053825187618e-01,5.572890411050684945e-01,5.152930560309615382e-01,5.089427102136987457e-01,4.457785615360549403e-01,4.837905316367815400e-01,5.097873244459086850e-01,5.515594572720337041e-01,4.930187975343728879e-01,5.499413569832539705e-01,6.009161560531821600e-01,5.424797417126840937e-01,6.158019599292744450e-01,5.328758235163811863e-01,5.889162981535371877e-01,6.824019259962785799e-01,6.362337571574240291e-01,5.917073904492575753e-01,5.117098827793543636e-01
3.819713830325901505e-01,3.388013173674606082e-01,5.301175858661755225e-01,4.736641646610186829e-01,3.999934115137943613e-01,4.748218058720334311e-01,2.336711939158268303e-01,3.790428519175730870e-01,2.929570047407001332e-01,4.181233798723770767e-01,4.144948990371851716e-01,4.050205520682185756e-01,3.101313793725520851e-01,3.917738745839636771e-01,2.882168040434520129e-01,3.605311182487523913e-01,3.697102693129396545e-01,4.025160836304917389e-01,4.184489762554481906e-01,4.009116064063652507e-01,5.193892676129452379e-01,3.047930866966306329e-01,3.002246664775051754e-01,3.862871642308039477e-01,2.911731144175624952e-01,3.624872191260553600e-01,4.430623145720087308e-01,4.810944454395769121e-01,3.635652718994409338e-01,2.851575316230329227e-01,3.792287417729866550e-01,4.216909703815333588e-01,4.846195007480234018e-01,3.896563057169364352e-01,4.413569933277799451e-01,4.854892386163537910e-01,2.614704981112300763e-01,4.655236530539429429e-01,4.223764743592683946e-01,4.104413710483089672e-01,4.883582551935184979e-01,4.023699623792578728e-01,3.348680926874383346e-01,3.752529287546360615e-01,3.437585093108613266e-01,4.803424863441670967e-01,4.297245819322911276e-01,4.396650589611587612e-01,3.562330776562070977e-01,3.311050647509320433e-01
2.699088150122457286e-01,3.230028887365561374e-01,4.503844014414011832e-01,4.946320635115928344e-01,3.021245517201809894e-01,5.410127576948320360e-01,4.054320124516440083e-01,1.297993872421391304e-01,2.777457744736799294e-01,2.647832309335951817e-01,2.361560286259255514e-01,2.744128456592752063e-01,2.571693693806658687e-01,3.266681237217439193e-01,3.013792151322313706e-01,3.186873096499468483e-01,3.662579463868341212e-01,3.765599527481257591e-01,3.563600335925704576e-01,3.391107170775827240e-01,3.761321989092776263e-01,2.600118058301210122e-01,2.564448320745836285e-01,2.660925252785249495e-01,3.904234698056084918e-01,2.497748560796704265e-01,3.966970511844422065e-01,3.315900522952058282e-01,2.912230247874369460e-01,2.722249620439911033e-01,3.543413184684729433e-01,3.874520885937943193e-01,3.920153653472458477e-01,3.604921204983789207e-01,3.719412378689881948e-01,4.433599451010605819e-01,2.438361101557083299e-01,3.025962587529590353e-01,3.582876765265297636e-01,2.752926556019454907e-01,4.470768012118341295e-01,3.860161360494307470e-01,3.066224211584006043e-01,3.267795916565392478e-01,3.430053197317572411e-01,5.050642748432413454e-01,4.114919254126155890e-01,3.675629292646165891e-01,2.982764272596467592e-01,3.689152973926621004e-01
2.619354016888913450e-01,3.073509395284935164e-01,5.185900804713080570e-01,4.455407349572443332e-01,2.603641271689472458e-01,4.960474456183559533e-01,3.753682205957800666e-01,2.301979391829699906e-01,1.524578544027959393e-01,3.069735546570977469e-01,3.445305398351026782e-01,2.950771044529411080e-01,2.320163924372364572e-01,3.830763079585892683e-01,2.982745537465313901e-01,2.935114201142632884e-01,2.789247202991818608e-01,3.213893374258864899e-01,3.622237495181996336e-01,3.023175887731797684e-01,3.594056930586308485e-01,3.030378364689921278e-01,2.625964343008492241e-01,2.688226279671848129e-01,2.995036794420437021e-01,2.727543389057746070e-01,2.453623644626654887e-01,2.833749058203880455e-01,3.326564386824917841e-01,2.098563135930810175e-01,2.777840048382775873e-01,3.267891148106926158e-01,3.212076127105911172e-01,3.293760402774974505e-01,3.141957037805492847e-01,3.814046448335317585e-01,2.464563146455956144e-01,3.034431067193855691e-01,4.500091189415773574e-01,2.358427612358946213e-01,4.217039551224059379e-01,3.543994795404978859e-01,3.140230541139680254e-01,2.954805710253640694e-01,3.468493524720491217e-01,4.416419648724579927e-01,3.157657279803061101e-01,3.714901031423116229e-01,2.826891832003987082e-01,2.566002954060142560e-01
2.407775570176032554e-01,2.938508683152838419e-01,4.393311866593715975e-01,4.569097362503725113e-01,2.918066813713603436e-01,4.878764980243664451e-01,4.170939244573474980e-01,2.411610615205977970e-01,2.819140224091709612e-01,2.437415354169874815e-01,2.940289503709160313e-01,3.238322113485124221e-01,1.983329825972847682e-01,3.783796178431655943e-01,3.306218968441648753e-01,3.176291962204853547e-01,3.117784171462263387e-01,3.216749408689581480e-01,3.254895901536289937e-01,3.261393190900121475e-01,4.001333917557894915e-01,2.911124305447322924e-01,3.559149918249649991e-01,2.403640126951582801e-01,3.581671906913619918e-01,2.438850057545481897e-01,3.729460110877733658e-01,2.879956393226302258e-01,3.698451597228750720e-01,2.711384374785598683e-01,2.981011372134485526e-01,4.119304173119987533e-01,3.060282106547774772e-01,3.170852340278165760e-01,3.749687048834288716e-01,3.813450648662547460e-01,2.853480056719273072e-01,3.468072412994926967e-01,3.928011379270003323e-01,2.464942978224640702e-01,4.327964598342231017e-01,3.852809851988401313e-01,2.997250919139450298e-01,2.868088983130469005e-01,3.627977545701738804e-01,4.563128459556160532e-01,3.732799736833431470e-01,3.665757648251929957e-01,2.643554400522244996e-01,3.238038660194031970e-01
